,alpha,mu,weight
7370,0.75,0.0,0.45
7371,0.75,0.0,0.46
7372,0.75,0.0,0.47
7373,0.75,0.0,0.48
7374,0.75,0.0,0.49
7375,0.75,0.0,0.5
7376,0.75,0.0,0.51
7377,0.75,0.0,0.52
7378,0.75,0.0,0.53
7379,0.75,0.0,0.54
7380,0.75,0.0,0.55
7381,0.75,0.0,0.56
7382,0.75,0.0,0.57
7383,0.75,0.0,0.58
7384,0.75,0.0,0.59
7385,0.75,0.0,0.6
7386,0.75,0.0,0.61
7387,0.75,0.0,0.62
7388,0.75,0.0,0.63
7389,0.75,0.0,0.64
7390,0.75,0.0,0.65
7391,0.75,0.0,0.66
7392,0.75,0.0,0.67
7393,0.75,0.0,0.68
7394,0.75,0.0,0.69
7395,0.75,0.0,0.7
7396,0.75,0.0,0.71
7397,0.75,0.0,0.72
7398,0.75,0.0,0.73
7399,0.75,0.0,0.74
7400,0.75,0.0,0.75
7401,0.75,0.0,0.76
7402,0.75,0.0,0.77
7403,0.75,0.0,0.78
7404,0.75,0.0,0.79
7405,0.75,0.0,0.8
7406,0.75,0.0,0.81
7407,0.75,0.0,0.82
7408,0.75,0.0,0.83
7409,0.75,0.0,0.84
7410,0.75,0.0,0.85
7411,0.75,0.0,0.86
7412,0.75,0.0,0.87
7413,0.75,0.0,0.88
7414,0.75,0.0,0.89
7415,0.75,0.0,0.9
7416,0.75,0.0,0.91
7417,0.75,0.0,0.92
7418,0.75,0.0,0.93
7419,0.75,0.0,0.94
7420,0.75,0.0,0.95
7421,0.75,0.0,0.96
7422,0.75,0.0,0.97
7423,0.75,0.0,0.98
7424,0.75,0.0,0.99
7425,0.76,0.0,0.01
7426,0.76,0.0,0.02
7427,0.76,0.0,0.03
7428,0.76,0.0,0.04
7429,0.76,0.0,0.05
7430,0.76,0.0,0.06
7431,0.76,0.0,0.07
7432,0.76,0.0,0.08
7433,0.76,0.0,0.09
7434,0.76,0.0,0.1
7435,0.76,0.0,0.11
7436,0.76,0.0,0.12
7437,0.76,0.0,0.13
7438,0.76,0.0,0.14
7439,0.76,0.0,0.15
7440,0.76,0.0,0.16
7441,0.76,0.0,0.17
7442,0.76,0.0,0.18
7443,0.76,0.0,0.19
7444,0.76,0.0,0.2
7445,0.76,0.0,0.21
7446,0.76,0.0,0.22
7447,0.76,0.0,0.23
7448,0.76,0.0,0.24
7449,0.76,0.0,0.25
7450,0.76,0.0,0.26
7451,0.76,0.0,0.27
7452,0.76,0.0,0.28
7453,0.76,0.0,0.29
7454,0.76,0.0,0.3
7455,0.76,0.0,0.31
7456,0.76,0.0,0.32
7457,0.76,0.0,0.33
7458,0.76,0.0,0.34
7459,0.76,0.0,0.35
7460,0.76,0.0,0.36
7461,0.76,0.0,0.37
7462,0.76,0.0,0.38
7463,0.76,0.0,0.39
7464,0.76,0.0,0.4
7465,0.76,0.0,0.41
7466,0.76,0.0,0.42
7467,0.76,0.0,0.43
7468,0.76,0.0,0.44
7469,0.76,0.0,0.45
7470,0.76,0.0,0.46
7471,0.76,0.0,0.47
7472,0.76,0.0,0.48
7473,0.76,0.0,0.49
7474,0.76,0.0,0.5
7475,0.76,0.0,0.51
7476,0.76,0.0,0.52
7477,0.76,0.0,0.53
7478,0.76,0.0,0.54
7479,0.76,0.0,0.55
7480,0.76,0.0,0.56
7481,0.76,0.0,0.57
7482,0.76,0.0,0.58
7483,0.76,0.0,0.59
7484,0.76,0.0,0.6
7485,0.76,0.0,0.61
7486,0.76,0.0,0.62
7487,0.76,0.0,0.63
7488,0.76,0.0,0.64
7489,0.76,0.0,0.65
7490,0.76,0.0,0.66
7491,0.76,0.0,0.67
7492,0.76,0.0,0.68
7493,0.76,0.0,0.69
7494,0.76,0.0,0.7
7495,0.76,0.0,0.71
7496,0.76,0.0,0.72
7497,0.76,0.0,0.73
7498,0.76,0.0,0.74
7499,0.76,0.0,0.75
7500,0.76,0.0,0.76
7501,0.76,0.0,0.77
7502,0.76,0.0,0.78
7503,0.76,0.0,0.79
7504,0.76,0.0,0.8
7505,0.76,0.0,0.81
7506,0.76,0.0,0.82
7507,0.76,0.0,0.83
7508,0.76,0.0,0.84
7509,0.76,0.0,0.85
7510,0.76,0.0,0.86
7511,0.76,0.0,0.87
7512,0.76,0.0,0.88
7513,0.76,0.0,0.89
7514,0.76,0.0,0.9
7515,0.76,0.0,0.91
7516,0.76,0.0,0.92
7517,0.76,0.0,0.93
7518,0.76,0.0,0.94
7519,0.76,0.0,0.95
7520,0.76,0.0,0.96
7521,0.76,0.0,0.97
7522,0.76,0.0,0.98
7523,0.76,0.0,0.99
7524,0.77,0.0,0.01
7525,0.77,0.0,0.02
7526,0.77,0.0,0.03
7527,0.77,0.0,0.04
7528,0.77,0.0,0.05
7529,0.77,0.0,0.06
7530,0.77,0.0,0.07
7531,0.77,0.0,0.08
7532,0.77,0.0,0.09
7533,0.77,0.0,0.1
7534,0.77,0.0,0.11
7535,0.77,0.0,0.12
7536,0.77,0.0,0.13
7537,0.77,0.0,0.14
7538,0.77,0.0,0.15
7539,0.77,0.0,0.16
7540,0.77,0.0,0.17
7541,0.77,0.0,0.18
7542,0.77,0.0,0.19
7543,0.77,0.0,0.2
7544,0.77,0.0,0.21
7545,0.77,0.0,0.22
7546,0.77,0.0,0.23
7547,0.77,0.0,0.24
7548,0.77,0.0,0.25
7549,0.77,0.0,0.26
7550,0.77,0.0,0.27
7551,0.77,0.0,0.28
7552,0.77,0.0,0.29
7553,0.77,0.0,0.3
7554,0.77,0.0,0.31
7555,0.77,0.0,0.32
7556,0.77,0.0,0.33
7557,0.77,0.0,0.34
7558,0.77,0.0,0.35
7559,0.77,0.0,0.36
7560,0.77,0.0,0.37
7561,0.77,0.0,0.38
7562,0.77,0.0,0.39
7563,0.77,0.0,0.4
7564,0.77,0.0,0.41
7565,0.77,0.0,0.42
7566,0.77,0.0,0.43
7567,0.77,0.0,0.44
7568,0.77,0.0,0.45
7569,0.77,0.0,0.46
7570,0.77,0.0,0.47
7571,0.77,0.0,0.48
7572,0.77,0.0,0.49
7573,0.77,0.0,0.5
7574,0.77,0.0,0.51
7575,0.77,0.0,0.52
7576,0.77,0.0,0.53
7577,0.77,0.0,0.54
7578,0.77,0.0,0.55
7579,0.77,0.0,0.56
7580,0.77,0.0,0.57
7581,0.77,0.0,0.58
7582,0.77,0.0,0.59
7583,0.77,0.0,0.6
7584,0.77,0.0,0.61
7585,0.77,0.0,0.62
7586,0.77,0.0,0.63
7587,0.77,0.0,0.64
7588,0.77,0.0,0.65
7589,0.77,0.0,0.66
7590,0.77,0.0,0.67
7591,0.77,0.0,0.68
7592,0.77,0.0,0.69
7593,0.77,0.0,0.7
7594,0.77,0.0,0.71
7595,0.77,0.0,0.72
7596,0.77,0.0,0.73
7597,0.77,0.0,0.74
7598,0.77,0.0,0.75
7599,0.77,0.0,0.76
7600,0.77,0.0,0.77
7601,0.77,0.0,0.78
7602,0.77,0.0,0.79
7603,0.77,0.0,0.8
7604,0.77,0.0,0.81
7605,0.77,0.0,0.82
7606,0.77,0.0,0.83
7607,0.77,0.0,0.84
7608,0.77,0.0,0.85
7609,0.77,0.0,0.86
7610,0.77,0.0,0.87
7611,0.77,0.0,0.88
7612,0.77,0.0,0.89
7613,0.77,0.0,0.9
7614,0.77,0.0,0.91
7615,0.77,0.0,0.92
7616,0.77,0.0,0.93
7617,0.77,0.0,0.94
7618,0.77,0.0,0.95
7619,0.77,0.0,0.96
7620,0.77,0.0,0.97
7621,0.77,0.0,0.98
7622,0.77,0.0,0.99
7623,0.78,0.0,0.01
7624,0.78,0.0,0.02
7625,0.78,0.0,0.03
7626,0.78,0.0,0.04
7627,0.78,0.0,0.05
7628,0.78,0.0,0.06
7629,0.78,0.0,0.07
7630,0.78,0.0,0.08
7631,0.78,0.0,0.09
7632,0.78,0.0,0.1
7633,0.78,0.0,0.11
7634,0.78,0.0,0.12
7635,0.78,0.0,0.13
7636,0.78,0.0,0.14
7637,0.78,0.0,0.15
7638,0.78,0.0,0.16
7639,0.78,0.0,0.17
7640,0.78,0.0,0.18
7641,0.78,0.0,0.19
7642,0.78,0.0,0.2
7643,0.78,0.0,0.21
7644,0.78,0.0,0.22
7645,0.78,0.0,0.23
7646,0.78,0.0,0.24
7647,0.78,0.0,0.25
7648,0.78,0.0,0.26
7649,0.78,0.0,0.27
7650,0.78,0.0,0.28
7651,0.78,0.0,0.29
7652,0.78,0.0,0.3
7653,0.78,0.0,0.31
7654,0.78,0.0,0.32
7655,0.78,0.0,0.33
7656,0.78,0.0,0.34
7657,0.78,0.0,0.35
7658,0.78,0.0,0.36
7659,0.78,0.0,0.37
7660,0.78,0.0,0.38
7661,0.78,0.0,0.39
7662,0.78,0.0,0.4
7663,0.78,0.0,0.41
7664,0.78,0.0,0.42
7665,0.78,0.0,0.43
7666,0.78,0.0,0.44
7667,0.78,0.0,0.45
7668,0.78,0.0,0.46
7669,0.78,0.0,0.47
7670,0.78,0.0,0.48
7671,0.78,0.0,0.49
7672,0.78,0.0,0.5
7673,0.78,0.0,0.51
7674,0.78,0.0,0.52
7675,0.78,0.0,0.53
7676,0.78,0.0,0.54
7677,0.78,0.0,0.55
7678,0.78,0.0,0.56
7679,0.78,0.0,0.57
7680,0.78,0.0,0.58
7681,0.78,0.0,0.59
7682,0.78,0.0,0.6
7683,0.78,0.0,0.61
7684,0.78,0.0,0.62
7685,0.78,0.0,0.63
7686,0.78,0.0,0.64
7687,0.78,0.0,0.65
7688,0.78,0.0,0.66
7689,0.78,0.0,0.67
7690,0.78,0.0,0.68
7691,0.78,0.0,0.69
7692,0.78,0.0,0.7
7693,0.78,0.0,0.71
7694,0.78,0.0,0.72
7695,0.78,0.0,0.73
7696,0.78,0.0,0.74
7697,0.78,0.0,0.75
7698,0.78,0.0,0.76
7699,0.78,0.0,0.77
7700,0.78,0.0,0.78
7701,0.78,0.0,0.79
7702,0.78,0.0,0.8
7703,0.78,0.0,0.81
7704,0.78,0.0,0.82
7705,0.78,0.0,0.83
7706,0.78,0.0,0.84
7707,0.78,0.0,0.85
7708,0.78,0.0,0.86
7709,0.78,0.0,0.87
7710,0.78,0.0,0.88
7711,0.78,0.0,0.89
7712,0.78,0.0,0.9
7713,0.78,0.0,0.91
7714,0.78,0.0,0.92
7715,0.78,0.0,0.93
7716,0.78,0.0,0.94
7717,0.78,0.0,0.95
7718,0.78,0.0,0.96
7719,0.78,0.0,0.97
7720,0.78,0.0,0.98
7721,0.78,0.0,0.99
7722,0.79,0.0,0.01
7723,0.79,0.0,0.02
7724,0.79,0.0,0.03
7725,0.79,0.0,0.04
7726,0.79,0.0,0.05
7727,0.79,0.0,0.06
7728,0.79,0.0,0.07
7729,0.79,0.0,0.08
7730,0.79,0.0,0.09
7731,0.79,0.0,0.1
7732,0.79,0.0,0.11
7733,0.79,0.0,0.12
7734,0.79,0.0,0.13
7735,0.79,0.0,0.14
7736,0.79,0.0,0.15
7737,0.79,0.0,0.16
7738,0.79,0.0,0.17
7739,0.79,0.0,0.18
7740,0.79,0.0,0.19
7741,0.79,0.0,0.2
7742,0.79,0.0,0.21
7743,0.79,0.0,0.22
7744,0.79,0.0,0.23
7745,0.79,0.0,0.24
7746,0.79,0.0,0.25
7747,0.79,0.0,0.26
7748,0.79,0.0,0.27
7749,0.79,0.0,0.28
7750,0.79,0.0,0.29
7751,0.79,0.0,0.3
7752,0.79,0.0,0.31
7753,0.79,0.0,0.32
7754,0.79,0.0,0.33
7755,0.79,0.0,0.34
7756,0.79,0.0,0.35
7757,0.79,0.0,0.36
7758,0.79,0.0,0.37
7759,0.79,0.0,0.38
7760,0.79,0.0,0.39
7761,0.79,0.0,0.4
7762,0.79,0.0,0.41
7763,0.79,0.0,0.42
7764,0.79,0.0,0.43
7765,0.79,0.0,0.44
7766,0.79,0.0,0.45
7767,0.79,0.0,0.46
7768,0.79,0.0,0.47
7769,0.79,0.0,0.48
7770,0.79,0.0,0.49
7771,0.79,0.0,0.5
7772,0.79,0.0,0.51
7773,0.79,0.0,0.52
7774,0.79,0.0,0.53
7775,0.79,0.0,0.54
7776,0.79,0.0,0.55
7777,0.79,0.0,0.56
7778,0.79,0.0,0.57
7779,0.79,0.0,0.58
7780,0.79,0.0,0.59
7781,0.79,0.0,0.6
7782,0.79,0.0,0.61
7783,0.79,0.0,0.62
7784,0.79,0.0,0.63
7785,0.79,0.0,0.64
7786,0.79,0.0,0.65
7787,0.79,0.0,0.66
7788,0.79,0.0,0.67
7789,0.79,0.0,0.68
7790,0.79,0.0,0.69
7791,0.79,0.0,0.7
7792,0.79,0.0,0.71
7793,0.79,0.0,0.72
7794,0.79,0.0,0.73
7795,0.79,0.0,0.74
7796,0.79,0.0,0.75
7797,0.79,0.0,0.76
7798,0.79,0.0,0.77
7799,0.79,0.0,0.78
7800,0.79,0.0,0.79
7801,0.79,0.0,0.8
7802,0.79,0.0,0.81
7803,0.79,0.0,0.82
7804,0.79,0.0,0.83
7805,0.79,0.0,0.84
7806,0.79,0.0,0.85
7807,0.79,0.0,0.86
7808,0.79,0.0,0.87
7809,0.79,0.0,0.88
7810,0.79,0.0,0.89
7811,0.79,0.0,0.9
7812,0.79,0.0,0.91
7813,0.79,0.0,0.92
7814,0.79,0.0,0.93
7815,0.79,0.0,0.94
7816,0.79,0.0,0.95
7817,0.79,0.0,0.96
7818,0.79,0.0,0.97
7819,0.79,0.0,0.98
7820,0.79,0.0,0.99
7821,0.8,0.0,0.01
7822,0.8,0.0,0.02
7823,0.8,0.0,0.03
7824,0.8,0.0,0.04
7825,0.8,0.0,0.05
7826,0.8,0.0,0.06
7827,0.8,0.0,0.07
7828,0.8,0.0,0.08
7829,0.8,0.0,0.09
7830,0.8,0.0,0.1
7831,0.8,0.0,0.11
7832,0.8,0.0,0.12
7833,0.8,0.0,0.13
7834,0.8,0.0,0.14
7835,0.8,0.0,0.15
7836,0.8,0.0,0.16
7837,0.8,0.0,0.17
7838,0.8,0.0,0.18
7839,0.8,0.0,0.19
7840,0.8,0.0,0.2
7841,0.8,0.0,0.21
7842,0.8,0.0,0.22
7843,0.8,0.0,0.23
7844,0.8,0.0,0.24
7845,0.8,0.0,0.25
7846,0.8,0.0,0.26
7847,0.8,0.0,0.27
7848,0.8,0.0,0.28
7849,0.8,0.0,0.29
7850,0.8,0.0,0.3
7851,0.8,0.0,0.31
7852,0.8,0.0,0.32
7853,0.8,0.0,0.33
7854,0.8,0.0140525836416,0.34
7855,0.8,0.0,0.35
7856,0.8,0.0,0.36
7857,0.8,0.0,0.37
7858,0.8,0.0,0.38
7859,0.8,0.0,0.39
7860,0.8,0.0,0.4
7861,0.8,0.0,0.41
7862,0.8,0.0,0.42
7863,0.8,0.0,0.43
7864,0.8,0.0,0.44
7865,0.8,0.0,0.45
7866,0.8,0.0,0.46
7867,0.8,0.0,0.47
7868,0.8,0.0,0.48
7869,0.8,0.0,0.49
7870,0.8,0.0,0.5
7871,0.8,0.0,0.51
7872,0.8,0.0,0.52
7873,0.8,0.0,0.53
7874,0.8,0.0,0.54
7875,0.8,0.0,0.55
7876,0.8,0.0,0.56
7877,0.8,0.0,0.57
7878,0.8,0.0,0.58
7879,0.8,0.0,0.59
7880,0.8,0.0,0.6
7881,0.8,0.0,0.61
7882,0.8,0.0,0.62
7883,0.8,0.0,0.63
7884,0.8,0.0,0.64
7885,0.8,0.0,0.65
7886,0.8,0.0,0.66
7887,0.8,0.0,0.67
7888,0.8,0.0,0.68
7889,0.8,0.0,0.69
7890,0.8,0.0,0.7
7891,0.8,0.0,0.71
7892,0.8,0.0,0.72
7893,0.8,0.0,0.73
7894,0.8,0.0,0.74
7895,0.8,0.0,0.75
7896,0.8,0.0,0.76
7897,0.8,0.0,0.77
7898,0.8,0.0,0.78
7899,0.8,0.0,0.79
7900,0.8,0.0,0.8
7901,0.8,0.0,0.81
7902,0.8,0.0,0.82
7903,0.8,0.0,0.83
7904,0.8,0.0,0.84
7905,0.8,0.0,0.85
7906,0.8,0.0,0.86
7907,0.8,0.0,0.87
7908,0.8,0.0,0.88
7909,0.8,0.0,0.89
7910,0.8,0.0,0.9
7911,0.8,0.0,0.91
7912,0.8,0.0,0.92
7913,0.8,0.0,0.93
7914,0.8,0.0,0.94
7915,0.8,0.0,0.95
7916,0.8,0.0,0.96
7917,0.8,0.0,0.97
7918,0.8,0.0,0.98
7919,0.8,0.0,0.99
7920,0.81,0.0,0.01
7921,0.81,0.0,0.02
7922,0.81,0.0,0.03
7923,0.81,0.0,0.04
7924,0.81,0.0,0.05
7925,0.81,0.0,0.06
7926,0.81,0.0,0.07
7927,0.81,0.0,0.08
7928,0.81,0.0,0.09
7929,0.81,0.0,0.1
7930,0.81,0.0,0.11
7931,0.81,0.0,0.12
7932,0.81,0.0,0.13
7933,0.81,0.0,0.14
7934,0.81,0.0,0.15
7935,0.81,0.0,0.16
7936,0.81,0.0,0.17
7937,0.81,0.0,0.18
7938,0.81,0.0,0.19
7939,0.81,0.0,0.2
7940,0.81,0.0,0.21
7941,0.81,0.0,0.22
7942,0.81,0.0,0.23
7943,0.81,0.0,0.24
7944,0.81,0.0,0.25
7945,0.81,0.0,0.26
7946,0.81,0.0,0.27
7947,0.81,0.0,0.28
7948,0.81,0.0,0.29
7949,0.81,0.0,0.3
7950,0.81,0.0,0.31
7951,0.81,0.0,0.32
7952,0.81,0.0,0.33
7953,0.81,0.0140525836416,0.34
7954,0.81,0.0,0.35
7955,0.81,0.0,0.36
7956,0.81,0.0,0.37
7957,0.81,0.0,0.38
7958,0.81,0.0,0.39
7959,0.81,0.0,0.4
7960,0.81,0.0,0.41
7961,0.81,0.0,0.42
7962,0.81,0.0,0.43
7963,0.81,0.0,0.44
7964,0.81,0.0,0.45
7965,0.81,0.0,0.46
7966,0.81,0.0,0.47
7967,0.81,0.0,0.48
7968,0.81,0.0,0.49
7969,0.81,0.0,0.5
7970,0.81,0.0,0.51
7971,0.81,0.0,0.52
7972,0.81,0.0,0.53
7973,0.81,0.0,0.54
7974,0.81,0.0,0.55
7975,0.81,0.0,0.56
7976,0.81,0.0,0.57
7977,0.81,0.0,0.58
7978,0.81,0.0,0.59
7979,0.81,0.0,0.6
7980,0.81,0.0,0.61
7981,0.81,0.0,0.62
7982,0.81,0.0,0.63
7983,0.81,0.0,0.64
7984,0.81,0.0,0.65
7985,0.81,0.0,0.66
7986,0.81,0.0,0.67
7987,0.81,0.0,0.68
7988,0.81,0.0,0.69
7989,0.81,0.0,0.7
7990,0.81,0.0,0.71
7991,0.81,0.0,0.72
7992,0.81,0.0,0.73
7993,0.81,0.0,0.74
7994,0.81,0.0,0.75
7995,0.81,0.0,0.76
7996,0.81,0.0,0.77
7997,0.81,0.0,0.78
7998,0.81,0.0,0.79
7999,0.81,0.0,0.8
8000,0.81,0.0,0.81
8001,0.81,0.0,0.82
8002,0.81,0.0,0.83
8003,0.81,0.0,0.84
8004,0.81,0.0,0.85
8005,0.81,0.0,0.86
8006,0.81,0.0,0.87
8007,0.81,0.0,0.88
8008,0.81,0.0,0.89
8009,0.81,0.0,0.9
8010,0.81,0.0,0.91
8011,0.81,0.0,0.92
8012,0.81,0.0,0.93
8013,0.81,0.0,0.94
8014,0.81,0.0,0.95
8015,0.81,0.0,0.96
8016,0.81,0.0,0.97
8017,0.81,0.0,0.98
8018,0.81,0.0,0.99
8019,0.82,0.0,0.01
8020,0.82,0.0,0.02
8021,0.82,0.0,0.03
8022,0.82,0.0,0.04
8023,0.82,0.0,0.05
8024,0.82,0.0,0.06
8025,0.82,0.0,0.07
8026,0.82,0.0,0.08
8027,0.82,0.0,0.09
8028,0.82,0.0,0.1
8029,0.82,0.0,0.11
8030,0.82,0.0,0.12
8031,0.82,0.0,0.13
8032,0.82,0.0,0.14
8033,0.82,0.0,0.15
8034,0.82,0.0,0.16
8035,0.82,0.0,0.17
8036,0.82,0.0,0.18
8037,0.82,0.0,0.19
8038,0.82,0.0,0.2
8039,0.82,0.0,0.21
8040,0.82,0.0,0.22
8041,0.82,0.0,0.23
8042,0.82,0.0,0.24
8043,0.82,0.0,0.25
8044,0.82,0.0,0.26
8045,0.82,0.0,0.27
8046,0.82,0.0,0.28
8047,0.82,0.0,0.29
8048,0.82,0.0,0.3
8049,0.82,0.0,0.31
8050,0.82,0.0,0.32
8051,0.82,0.0,0.33
8052,0.82,0.0140525836416,0.34
8053,0.82,0.0,0.35
8054,0.82,0.0,0.36
8055,0.82,0.0,0.37
8056,0.82,0.0,0.38
8057,0.82,0.0,0.39
8058,0.82,0.0,0.4
8059,0.82,0.0,0.41
8060,0.82,0.0,0.42
8061,0.82,0.0,0.43
8062,0.82,0.0,0.44
8063,0.82,0.0,0.45
8064,0.82,0.0,0.46
8065,0.82,0.0,0.47
8066,0.82,0.0,0.48
8067,0.82,0.0,0.49
8068,0.82,0.0,0.5
8069,0.82,0.0,0.51
8070,0.82,0.0,0.52
8071,0.82,0.0,0.53
8072,0.82,0.0,0.54
8073,0.82,0.0,0.55
8074,0.82,0.0,0.56
8075,0.82,0.0,0.57
8076,0.82,0.0,0.58
8077,0.82,0.0,0.59
8078,0.82,0.0,0.6
8079,0.82,0.0,0.61
8080,0.82,0.0,0.62
8081,0.82,0.0,0.63
8082,0.82,0.0,0.64
8083,0.82,0.0,0.65
8084,0.82,0.0,0.66
8085,0.82,0.0,0.67
8086,0.82,0.0,0.68
8087,0.82,0.0,0.69
8088,0.82,0.0,0.7
8089,0.82,0.0,0.71
8090,0.82,0.0,0.72
8091,0.82,0.0,0.73
8092,0.82,0.0,0.74
8093,0.82,0.0,0.75
8094,0.82,0.0,0.76
8095,0.82,0.0,0.77
8096,0.82,0.0,0.78
8097,0.82,0.0,0.79
8098,0.82,0.0,0.8
8099,0.82,0.0,0.81
8100,0.82,0.0,0.82
8101,0.82,0.0,0.83
8102,0.82,0.0,0.84
8103,0.82,0.0,0.85
8104,0.82,0.0,0.86
8105,0.82,0.0,0.87
8106,0.82,0.0,0.88
8107,0.82,0.0,0.89
8108,0.82,0.0,0.9
8109,0.82,0.0,0.91
8110,0.82,0.0,0.92
8111,0.82,0.0,0.93
8112,0.82,0.0,0.94
8113,0.82,0.0,0.95
8114,0.82,0.0,0.96
8115,0.82,0.0,0.97
8116,0.82,0.0,0.98
8117,0.82,0.0,0.99
8118,0.83,0.0,0.01
8119,0.83,0.0,0.02
8120,0.83,0.0,0.03
8121,0.83,0.0,0.04
8122,0.83,0.0,0.05
8123,0.83,0.0,0.06
8124,0.83,0.0,0.07
8125,0.83,0.0,0.08
8126,0.83,0.0,0.09
8127,0.83,0.0,0.1
8128,0.83,0.0,0.11
8129,0.83,0.0,0.12
8130,0.83,0.0,0.13
8131,0.83,0.0,0.14
8132,0.83,0.0,0.15
8133,0.83,0.0,0.16
8134,0.83,0.0,0.17
8135,0.83,0.0,0.18
8136,0.83,0.0,0.19
8137,0.83,0.0,0.2
8138,0.83,0.0,0.21
8139,0.83,0.0,0.22
8140,0.83,0.0,0.23
8141,0.83,0.0,0.24
8142,0.83,0.0,0.25
8143,0.83,0.0,0.26
8144,0.83,0.0,0.27
8145,0.83,0.0,0.28
8146,0.83,0.0,0.29
8147,0.83,0.0,0.3
8148,0.83,0.0,0.31
8149,0.83,0.0,0.32
8150,0.83,0.0,0.33
8151,0.83,0.0,0.34
8152,0.83,0.0,0.35
8153,0.83,0.0,0.36
8154,0.83,0.0,0.37
8155,0.83,0.0,0.38
8156,0.83,0.0,0.39
8157,0.83,0.0,0.4
8158,0.83,0.0,0.41
8159,0.83,0.0,0.42
8160,0.83,0.0,0.43
8161,0.83,0.0,0.44
8162,0.83,0.0,0.45
8163,0.83,0.0,0.46
8164,0.83,0.0,0.47
8165,0.83,0.0,0.48
8166,0.83,0.0,0.49
8167,0.83,0.0,0.5
8168,0.83,0.0,0.51
8169,0.83,0.0,0.52
8170,0.83,0.0,0.53
8171,0.83,0.0,0.54
8172,0.83,0.0,0.55
8173,0.83,0.0,0.56
8174,0.83,0.0,0.57
8175,0.83,0.0,0.58
8176,0.83,0.0,0.59
8177,0.83,0.0,0.6
8178,0.83,0.0,0.61
8179,0.83,0.0,0.62
8180,0.83,0.0,0.63
8181,0.83,0.0,0.64
8182,0.83,0.0,0.65
8183,0.83,0.0,0.66
8184,0.83,0.0,0.67
8185,0.83,0.0,0.68
8186,0.83,0.0,0.69
8187,0.83,0.0,0.7
8188,0.83,0.0,0.71
8189,0.83,0.0,0.72
8190,0.83,0.0,0.73
8191,0.83,0.0,0.74
8192,0.83,0.0,0.75
8193,0.83,0.0,0.76
8194,0.83,0.0,0.77
8195,0.83,0.0,0.78
8196,0.83,0.0,0.79
8197,0.83,0.0,0.8
8198,0.83,0.0,0.81
8199,0.83,0.0,0.82
8200,0.83,0.0,0.83
8201,0.83,0.0,0.84
8202,0.83,0.0,0.85
8203,0.83,0.0,0.86
8204,0.83,0.0,0.87
8205,0.83,0.0,0.88
8206,0.83,0.0,0.89
8207,0.83,0.0,0.9
8208,0.83,0.0,0.91
8209,0.83,0.0,0.92
8210,0.83,0.0,0.93
8211,0.83,0.0,0.94
8212,0.83,0.0,0.95
8213,0.83,0.0,0.96
8214,0.83,0.0,0.97
8215,0.83,0.0,0.98
8216,0.83,0.0,0.99
8217,0.84,0.0,0.01
8218,0.84,0.0,0.02
8219,0.84,0.0,0.03
8220,0.84,0.0,0.04
8221,0.84,0.0,0.05
8222,0.84,0.0,0.06
8223,0.84,0.0,0.07
8224,0.84,0.0,0.08
8225,0.84,0.0,0.09
8226,0.84,0.0,0.1
8227,0.84,0.0,0.11
8228,0.84,0.0,0.12
8229,0.84,0.0,0.13
8230,0.84,0.0,0.14
8231,0.84,0.0,0.15
8232,0.84,0.0,0.16
8233,0.84,0.0,0.17
8234,0.84,0.0,0.18
8235,0.84,0.0,0.19
8236,0.84,0.0,0.2
8237,0.84,0.0,0.21
8238,0.84,0.0,0.22
8239,0.84,0.0,0.23
8240,0.84,0.0,0.24
8241,0.84,0.0,0.25
8242,0.84,0.0,0.26
8243,0.84,0.0,0.27
8244,0.84,0.0,0.28
8245,0.84,0.0,0.29
8246,0.84,0.0,0.3
8247,0.84,0.0,0.31
8248,0.84,0.0,0.32
8249,0.84,0.0,0.33
8250,0.84,0.0140525836416,0.34
8251,0.84,0.0,0.35
8252,0.84,0.0,0.36
8253,0.84,0.0,0.37
8254,0.84,0.0,0.38
8255,0.84,0.0,0.39
8256,0.84,0.0,0.4
8257,0.84,0.0,0.41
8258,0.84,0.0,0.42
8259,0.84,0.0,0.43
8260,0.84,0.0,0.44
8261,0.84,0.0,0.45
8262,0.84,0.0,0.46
8263,0.84,0.0,0.47
8264,0.84,0.0,0.48
8265,0.84,0.0,0.49
8266,0.84,0.0,0.5
8267,0.84,0.0,0.51
8268,0.84,0.0,0.52
8269,0.84,0.0,0.53
8270,0.84,0.0,0.54
8271,0.84,0.0,0.55
8272,0.84,0.0,0.56
8273,0.84,0.0,0.57
8274,0.84,0.0,0.58
8275,0.84,0.0,0.59
8276,0.84,0.0,0.6
8277,0.84,0.0,0.61
8278,0.84,0.0187367123401,0.62
8279,0.84,0.0,0.63
8280,0.84,0.0,0.64
8281,0.84,0.0,0.65
8282,0.84,0.0,0.66
8283,0.84,0.0,0.67
8284,0.84,0.0,0.68
8285,0.84,0.0,0.69
8286,0.84,0.0,0.7
8287,0.84,0.0,0.71
8288,0.84,0.0,0.72
8289,0.84,0.0,0.73
8290,0.84,0.0,0.74
8291,0.84,0.0,0.75
8292,0.84,0.0,0.76
8293,0.84,0.0,0.77
8294,0.84,0.0,0.78
8295,0.84,0.0,0.79
8296,0.84,0.0,0.8
8297,0.84,0.0,0.81
8298,0.84,0.0,0.82
8299,0.84,0.0,0.83
8300,0.84,0.0,0.84
