,alpha,mu,weight
5449,0.56,27.2248952843,0.05
5450,0.56,25.1612112521,0.06
5451,0.56,23.5886075869,0.07
5452,0.56,22.4831942163,0.08
5453,0.56,21.7515520829,0.09
5454,0.56,21.2536071264,0.1
5455,0.56,20.8303958575,0.11
5456,0.56,20.3305653196,0.12
5457,0.56,19.634788855,0.13
5458,0.56,18.6797013928,0.14
5459,0.56,17.4655480736,0.15
5460,0.56,16.0303455775,0.16
5461,0.56,14.424836422,0.17
5462,0.56,12.7046337144,0.18
5463,0.56,10.9291344318,0.19
5464,0.56,9.15982884904,0.2
5465,0.56,7.4562423874,0.21
5466,0.56,5.87003136799,0.22
5467,0.56,4.44016715568,0.23
5468,0.56,3.19586536531,0.24
5469,0.56,2.16310345055,0.25
5470,0.56,1.35833706838,0.26
5471,0.56,0.778324901448,0.27
5472,0.56,0.399393545288,0.28
5473,0.56,0.183493518786,0.29
5474,0.56,0.0870201385003,0.3
5475,0.56,0.0691583787919,0.31
5476,0.56,0.0965092131368,0.32
5477,0.56,0.144596838194,0.33
5478,0.56,0.197002925246,0.34
5479,0.56,0.243399852617,0.35
5480,0.56,0.277768599033,0.36
5481,0.56,0.297281000035,0.37
5482,0.56,0.301384433998,0.38
5483,0.56,0.291004573924,0.39
5484,0.56,0.268476522197,0.4
5485,0.56,0.238173716167,0.41
5486,0.56,0.206535113103,0.42
5487,0.56,0.180201444011,0.43
5488,0.56,0.16396716339,0.44
5489,0.56,0.159804898827,0.45
5490,0.56,0.16696496684,0.46
5491,0.56,0.183016684005,0.47
5492,0.56,0.205495689068,0.48
5493,0.56,0.23343706062,0.49
5494,0.56,0.268097145851,0.5
5495,0.56,0.312432015336,0.51
5496,0.56,0.370067798191,0.52
5497,0.56,0.445062764227,0.53
5498,0.56,0.542905931248,0.54
5499,0.56,0.669719588768,0.55
5500,0.56,0.829377571893,0.56
5501,0.56,1.02119962074,0.57
5502,0.56,1.23983031925,0.58
5503,0.56,1.47734312399,0.59
5504,0.56,1.72491458267,0.6
5505,0.56,1.97312576319,0.61
5506,0.56,2.21273982704,0.62
5507,0.56,2.43696852483,0.63
5508,0.56,2.64340427141,0.64
5509,0.56,2.83435113231,0.65
5510,0.56,3.01778685672,0.66
5511,0.56,3.21222028452,0.67
5512,0.56,3.44956175873,0.68
5513,0.56,3.77188189937,0.69
5514,0.56,4.22191394601,0.7
5515,0.56,4.83216363768,0.71
5516,0.56,5.61942517266,0.72
5517,0.56,6.58339739882,0.73
5518,0.56,7.70866426273,0.74
5519,0.56,8.97088682941,0.75
5520,0.56,10.3445828608,0.76
5521,0.56,11.8060636871,0.77
5522,0.56,13.3274173306,0.78
5523,0.56,14.8662903478,0.79
5524,0.56,16.3592188572,0.8
5525,0.56,17.7228823722,0.81
5526,0.56,18.863338067,0.82
5527,0.56,19.6908049456,0.83
5528,0.56,20.1374122107,0.84
5529,0.56,20.1752528232,0.85
5530,0.56,19.8301433446,0.86
5531,0.56,19.1841087922,0.87
5532,0.56,18.3625421278,0.88
5533,0.56,17.509865789,0.89
5534,0.56,16.7612513869,0.9
5535,0.56,16.2170290266,0.91
5536,0.56,15.925946808,0.92
5537,0.56,15.8831362847,0.93
5538,0.56,16.0408593061,0.94
5539,0.56,16.3215642171,0.95
5540,0.56,16.635344,0.96
5541,0.56,16.8986855401,0.97
5542,0.56,17.0477204455,0.98
5543,0.56,17.0435617425,0.99
5544,0.57,37.0360737541,0.01
5545,0.57,34.14749878,0.02
5546,0.57,31.215640945,0.03
5547,0.57,28.4053798762,0.04
5548,0.57,25.8679616638,0.05
5549,0.57,23.7145488375,0.06
5550,0.57,21.9964645697,0.07
5551,0.57,20.6979955586,0.08
5552,0.57,19.7439111197,0.09
5553,0.57,19.0187896915,0.1
5554,0.57,18.3921184062,0.11
5555,0.57,17.7434298206,0.12
5556,0.57,16.9836633642,0.13
5557,0.57,16.0680095493,0.14
5558,0.57,14.9905158614,0.15
5559,0.57,13.764294191,0.16
5560,0.57,12.4112418026,0.17
5561,0.57,10.9636154244,0.18
5562,0.57,9.46493091185,0.19
5563,0.57,7.96602421745,0.2
5564,0.57,6.51804972509,0.21
5565,0.57,5.16499834671,0.22
5566,0.57,3.93943002429,0.23
5567,0.57,2.86706248365,0.24
5568,0.57,1.97372439245,0.25
5569,0.57,1.27623281383,0.26
5570,0.57,0.772720801989,0.27
5571,0.57,0.442325007265,0.28
5572,0.57,0.251157159586,0.29
5573,0.57,0.160868941993,0.3
5574,0.57,0.136510656914,0.31
5575,0.57,0.150183730853,0.32
5576,0.57,0.18202194303,0.33
5577,0.57,0.2191137205,0.34
5578,0.57,0.253447789183,0.35
5579,0.57,0.280181689346,0.36
5580,0.57,0.296567025186,0.37
5581,0.57,0.301263651111,0.38
5582,0.57,0.29391644672,0.39
5583,0.57,0.275441790475,0.4
5584,0.57,0.249098260365,0.41
5585,0.57,0.220986454002,0.42
5586,0.57,0.197691304523,0.43
5587,0.57,0.183789685759,0.44
5588,0.57,0.181052796887,0.45
5589,0.57,0.188838699239,0.46
5590,0.57,0.205120420469,0.47
5591,0.57,0.228077960757,0.48
5592,0.57,0.25720966844,0.49
5593,0.57,0.293540905023,0.5
5594,0.57,0.338938520453,0.51
5595,0.57,0.395585979294,0.52
5596,0.57,0.466991643325,0.53
5597,0.57,0.559497463547,0.54
5598,0.57,0.680786229421,0.55
5599,0.57,0.836562370345,0.56
5600,0.57,1.02846326362,0.57
5601,0.57,1.25390425525,0.58
5602,0.57,1.50847069218,0.59
5603,0.57,1.78755075673,0.6
5604,0.57,2.08572721097,0.61
5605,0.57,2.39628692772,0.62
5606,0.57,2.71346510077,0.63
5607,0.57,3.03447248047,0.64
5608,0.57,3.35949438037,0.65
5609,0.57,3.69228040258,0.66
5610,0.57,4.04400811074,0.67
5611,0.57,4.43660809651,0.68
5612,0.57,4.90160092062,0.69
5613,0.57,5.47362538265,0.7
5614,0.57,6.18166102021,0.71
5615,0.57,7.04265035677,0.72
5616,0.57,8.05892464229,0.73
5617,0.57,9.21927728719,0.74
5618,0.57,10.5032989461,0.75
5619,0.57,11.8867180667,0.76
5620,0.57,13.3438979922,0.77
5621,0.57,14.8452032464,0.78
5622,0.57,16.3509249008,0.79
5623,0.57,17.8060280442,0.8
5624,0.57,19.1399197254,0.81
5625,0.57,20.2729790467,0.82
5626,0.57,21.1287315029,0.83
5627,0.57,21.6491027131,0.84
5628,0.57,21.8094315504,0.85
5629,0.57,21.6288941569,0.86
5630,0.57,21.1716861189,0.87
5631,0.57,20.5368485579,0.88
5632,0.57,19.8392052312,0.89
5633,0.57,19.1868567895,0.9
5634,0.57,18.6611013864,0.91
5635,0.57,18.3041570534,0.92
5636,0.57,18.1184204297,0.93
5637,0.57,18.0741695237,0.94
5638,0.57,18.1184150723,0.95
5639,0.57,18.1861486995,0.96
5640,0.57,18.2132849556,0.97
5641,0.57,18.1471980523,0.98
5642,0.57,17.9529070661,0.99
5643,0.58,35.7979780277,0.01
5644,0.58,32.9349209548,0.02
5645,0.58,30.0208851935,0.03
5646,0.58,27.2055028054,0.04
5647,0.58,24.625077907,0.05
5648,0.58,22.3802264999,0.06
5649,0.58,20.5195083036,0.07
5650,0.58,19.0337238085,0.08
5651,0.58,17.8626954998,0.09
5652,0.58,16.9128067109,0.1
5653,0.58,16.080716126,0.11
5654,0.58,15.2771859682,0.12
5655,0.58,14.4440296032,0.13
5656,0.58,13.5559721783,0.14
5657,0.58,12.6029313553,0.15
5658,0.58,11.5717174104,0.16
5659,0.58,10.4535633667,0.17
5660,0.58,9.25784658224,0.18
5661,0.58,8.01391596137,0.19
5662,0.58,6.76370855174,0.2
5663,0.58,5.55184773431,0.21
5664,0.58,4.4172544885,0.22
5665,0.58,3.38917133482,0.23
5666,0.58,2.49092904951,0.24
5667,0.58,1.74430393588,0.25
5668,0.58,1.16268183545,0.26
5669,0.58,0.743435826081,0.27
5670,0.58,0.467813096455,0.28
5671,0.58,0.306376634829,0.29
5672,0.58,0.226573010346,0.3
5673,0.58,0.199175974594,0.31
5674,0.58,0.201524436021,0.32
5675,0.58,0.218113677194,0.33
5676,0.58,0.239465108236,0.34
5677,0.58,0.260099203793,0.35
5678,0.58,0.276831643219,0.36
5679,0.58,0.287520935527,0.37
5680,0.58,0.290564044835,0.38
5681,0.58,0.284934302577,0.39
5682,0.58,0.270776295005,0.4
5683,0.58,0.250571438503,0.41
5684,0.58,0.22952663152,0.42
5685,0.58,0.2134551022,0.43
5686,0.58,0.206154792161,0.44
5687,0.58,0.208638312519,0.45
5688,0.58,0.219873757255,0.46
5689,0.58,0.238192835756,0.47
5690,0.58,0.262781670747,0.48
5691,0.58,0.294267074601,0.49
5692,0.58,0.334180618059,0.5
5693,0.58,0.383893128349,0.51
5694,0.58,0.444499135665,0.52
5695,0.58,0.519067504237,0.53
5696,0.58,0.614648924368,0.54
5697,0.58,0.7399293257,0.55
5698,0.58,0.90136242015,0.56
5699,0.58,1.10168460852,0.57
5700,0.58,1.3404882671,0.58
5701,0.58,1.61649928516,0.59
5702,0.58,1.92898256587,0.6
5703,0.58,2.27649747549,0.61
5704,0.58,2.65524159742,0.62
5705,0.58,3.06106710298,0.63
5706,0.58,3.49109782212,0.64
5707,0.58,3.94343934211,0.65
5708,0.58,4.41747518264,0.66
5709,0.58,4.91666718019,0.67
5710,0.58,5.45229730429,0.68
5711,0.58,6.04501328756,0.69
5712,0.58,6.72165501685,0.7
5713,0.58,7.50791383839,0.71
5714,0.58,8.42103968204,0.72
5715,0.58,9.46598375889,0.73
5716,0.58,10.6354765173,0.74
5717,0.58,11.9129324864,0.75
5718,0.58,13.2761964671,0.76
5719,0.58,14.7000159328,0.77
5720,0.58,16.1560294727,0.78
5721,0.58,17.6097203543,0.79
5722,0.58,19.0156290382,0.8
5723,0.58,20.3154940458,0.81
5724,0.58,21.4425559915,0.82
5725,0.58,22.3314521491,0.83
5726,0.58,22.9311345217,0.84
5727,0.58,23.2173909423,0.85
5728,0.58,23.2011440555,0.86
5729,0.58,22.9292501407,0.87
5730,0.58,22.4766522357,0.88
5731,0.58,21.9317557897,0.89
5732,0.58,21.3791089315,0.9
5733,0.58,20.8841378755,0.91
5734,0.58,20.4840972002,0.92
5735,0.58,20.1871313412,0.93
5736,0.58,19.9769200499,0.94
5737,0.58,19.8189258878,0.95
5738,0.58,19.667998459,0.96
5739,0.58,19.4772099078,0.97
5740,0.58,19.2059323482,0.98
5741,0.58,18.8256368046,0.99
5742,0.59,34.6951705029,0.01
5743,0.59,31.8515819496,0.02
5744,0.59,28.948029576,0.03
5745,0.59,26.1227973033,0.04
5746,0.59,23.5016259374,0.05
5747,0.59,21.1781858425,0.06
5748,0.59,19.1998740206,0.07
5749,0.59,17.5628874757,0.08
5750,0.59,16.2184751627,0.09
5751,0.59,15.0895199709,0.1
5752,0.59,14.0936047911,0.11
5753,0.59,13.1658321423,0.12
5754,0.59,12.2720072129,0.13
5755,0.59,11.4020138998,0.14
5756,0.59,10.5427124043,0.15
5757,0.59,9.65970865404,0.16
5758,0.59,8.72031611085,0.17
5759,0.59,7.71744248596,0.18
5760,0.59,6.6713966821,0.19
5761,0.59,5.61875570603,0.2
5762,0.59,4.60017558211,0.21
5763,0.59,3.65181967957,0.22
5764,0.59,2.80104716333,0.23
5765,0.59,2.06802874134,0.24
5766,0.59,1.4677903585,0.25
5767,0.59,1.00671522239,0.26
5768,0.59,0.67849087333,0.27
5769,0.59,0.464728989414,0.28
5770,0.59,0.339689248374,0.29
5771,0.59,0.276328198912,0.3
5772,0.59,0.251018354817,0.31
5773,0.59,0.246036157218,0.32
5774,0.59,0.250030610166,0.33
5775,0.59,0.256834000374,0.34
5776,0.59,0.263632187214,0.35
5777,0.59,0.269233583123,0.36
5778,0.59,0.272545233512,0.37
5779,0.59,0.272287063453,0.38
5780,0.59,0.2674075666,0.39
5781,0.59,0.25781543197,0.4
5782,0.59,0.245354143455,0.41
5783,0.59,0.234043697431,0.42
5784,0.59,0.228424480438,0.43
5785,0.59,0.231165726737,0.44
5786,0.59,0.242156991754,0.45
5787,0.59,0.259532864629,0.46
5788,0.59,0.281642559565,0.47
5789,0.59,0.308698328318,0.48
5790,0.59,0.34296152931,0.49
5791,0.59,0.387294314723,0.5
5792,0.59,0.44354226259,0.51
5793,0.59,0.512572134063,0.52
5794,0.59,0.597316503617,0.53
5795,0.59,0.704931163192,0.54
5796,0.59,0.843970126229,0.55
5797,0.59,1.02051726921,0.56
5798,0.59,1.23723657581,0.57
5799,0.59,1.4947938124,0.58
5800,0.59,1.79411567664,0.59
5801,0.59,2.13733737942,0.6
5802,0.59,2.52632763291,0.61
5803,0.59,2.96093005681,0.62
5804,0.59,3.4397637065,0.63
5805,0.59,3.96099222902,0.64
5806,0.59,4.52162073636,0.65
5807,0.59,5.1171847645,0.66
5808,0.59,5.74364398693,0.67
5809,0.59,6.40158205085,0.68
5810,0.59,7.10085122344,0.69
5811,0.59,7.86088221158,0.7
5812,0.59,8.7039175599,0.71
5813,0.59,9.64665204006,0.72
5814,0.59,10.6956612712,0.73
5815,0.59,11.8469776823,0.74
5816,0.59,13.0881226415,0.75
5817,0.59,14.4007844551,0.76
5818,0.59,15.7630475502,0.77
5819,0.59,17.1510687731,0.78
5820,0.59,18.5381544993,0.79
5821,0.59,19.8892534738,0.8
5822,0.59,21.1573569655,0.81
5823,0.59,22.2861647555,0.82
5824,0.59,23.2182361464,0.83
5825,0.59,23.9061316811,0.84
5826,0.59,24.3232774363,0.85
5827,0.59,24.4711522498,0.86
5828,0.59,24.3802693141,0.87
5829,0.59,24.104328793,0.88
5830,0.59,23.7091495691,0.89
5831,0.59,23.2595700411,0.9
5832,0.59,22.8079572883,0.91
5833,0.59,22.3872421931,0.92
5834,0.59,22.0094425156,0.93
5835,0.59,21.6681360604,0.94
5836,0.59,21.3427080685,0.95
5837,0.59,21.0036805749,0.96
5838,0.59,20.6188714682,0.97
5839,0.59,20.1594225108,0.98
5840,0.59,19.6046924923,0.99
5841,0.6,33.7263357835,0.01
5842,0.6,30.8941095525,0.02
5843,0.6,27.9935642399,0.03
5844,0.6,25.1563474132,0.04
5845,0.6,22.5028129321,0.05
5846,0.6,20.1241263126,0.06
5847,0.6,18.0690175173,0.07
5848,0.6,16.3386537787,0.08
5849,0.6,14.8918838587,0.09
5850,0.6,13.6609060859,0.1
5851,0.6,12.5741248086,0.11
5852,0.6,11.5789091066,0.12
5853,0.6,10.6531675705,0.13
5854,0.6,9.79366679799,0.14
5855,0.6,8.9839224576,0.15
5856,0.6,8.18026060712,0.16
5857,0.6,7.33891931787,0.17
5858,0.6,6.44647258498,0.18
5859,0.6,5.52112294424,0.19
5860,0.6,4.59857674858,0.2
5861,0.6,3.71828872344,0.21
5862,0.6,2.91459109316,0.22
5863,0.6,2.21191792541,0.23
5864,0.6,1.62525514982,0.24
5865,0.6,1.16135826933,0.25
5866,0.6,0.817661577531,0.26
5867,0.6,0.58184861749,0.27
5868,0.6,0.433882528876,0.28
5869,0.6,0.35019173694,0.29
5870,0.6,0.308304789283,0.3
5871,0.6,0.289801022657,0.31
5872,0.6,0.281618241101,0.32
5873,0.6,0.276303000284,0.33
5874,0.6,0.270843627464,0.34
5875,0.6,0.265004176669,0.35
5876,0.6,0.259625498734,0.36
5877,0.6,0.254998354518,0.37
5878,0.6,0.25069258579,0.38
5879,0.6,0.246094662661,0.39
5880,0.6,0.241092040139,0.4
5881,0.6,0.23686590077,0.41
5882,0.6,0.236214204763,0.42
5883,0.6,0.242348226038,0.43
5884,0.6,0.256750642348,0.44
5885,0.6,0.278171450806,0.45
5886,0.6,0.303627243768,0.46
5887,0.6,0.330884119663,0.47
5888,0.6,0.36078750279,0.48
5889,0.6,0.397502052749,0.49
5890,0.6,0.445999657262,0.5
5891,0.6,0.509591910391,0.51
5892,0.6,0.590038384387,0.52
5893,0.6,0.690539374679,0.53
5894,0.6,0.817790429135,0.54
5895,0.6,0.979023239059,0.55
5896,0.6,1.17864716981,0.56
5897,0.6,1.41793377372,0.57
5898,0.6,1.69714908891,0.58
5899,0.6,2.01804406876,0.59
5900,0.6,2.3845500609,0.6
5901,0.6,2.8014216127,0.61
5902,0.6,3.27253975634,0.62
5903,0.6,3.80042372331,0.63
5904,0.6,4.38580767947,0.64
5905,0.6,5.02617842854,0.65
5906,0.6,5.7146693057,0.66
5907,0.6,6.44108785065,0.67
5908,0.6,7.19619334256,0.68
5909,0.6,7.97926006946,0.69
5910,0.6,8.80224761936,0.7
5911,0.6,9.68267743404,0.71
5912,0.6,10.6345286732,0.72
5913,0.6,11.6640901368,0.73
5914,0.6,12.7698025511,0.74
5915,0.6,13.9439567592,0.75
5916,0.6,15.1746111816,0.76
5917,0.6,16.4471403495,0.77
5918,0.6,17.7460492377,0.78
5919,0.6,19.0547790645,0.79
5920,0.6,20.3489220537,0.8
5921,0.6,21.5912776736,0.81
5922,0.6,22.7332802052,0.82
5923,0.6,23.721892389,0.83
5924,0.6,24.5097035982,0.84
5925,0.6,25.0650886524,0.85
5926,0.6,25.379152152,0.86
5927,0.6,25.4672264874,0.87
5928,0.6,25.3646354985,0.88
5929,0.6,25.1183051445,0.89
5930,0.6,24.7768410294,0.9
5931,0.6,24.3817816717,0.91
5932,0.6,23.9619974512,0.92
5933,0.6,23.531815924,0.93
5934,0.6,23.0920548876,0.94
5935,0.6,22.6327459937,0.95
5936,0.6,22.1368777795,0.96
5937,0.6,21.584787142,0.97
5938,0.6,20.9586067245,0.98
5939,0.6,20.2460697036,0.99
5940,0.61,32.8903050559,0.01
5941,0.61,30.0600707931,0.02
5942,0.61,27.1549275855,0.03
5943,0.61,24.3045314371,0.04
5944,0.61,21.6290311563,0.05
5945,0.61,19.2218878424,0.06
5946,0.61,17.1363843763,0.07
5947,0.61,15.3790210266,0.08
5948,0.61,13.9126605109,0.09
5949,0.61,12.6706992652,0.1
5950,0.61,11.5800072986,0.11
5951,0.61,10.5851407423,0.12
5952,0.61,9.66134362549,0.13
5953,0.61,8.80383723178,0.14
5954,0.61,7.99736102467,0.15
5955,0.61,7.2011192345,0.16
5956,0.61,6.37427111903,0.17
5957,0.61,5.50772635773,0.18
5958,0.61,4.62387375682,0.19
5959,0.61,3.76184311075,0.2
5960,0.61,2.96268524225,0.21
5961,0.61,2.25865606203,0.22
5962,0.61,1.6694557775,0.23
5963,0.61,1.20299759575,0.24
5964,0.61,0.856764641961,0.25
5965,0.61,0.618581157735,0.26
5966,0.61,0.469074890898,0.27
5967,0.61,0.385095548335,0.28
5968,0.61,0.343669130199,0.29
5969,0.61,0.325586010161,0.3
5970,0.61,0.316839325344,0.31
5971,0.61,0.308639508791,0.32
5972,0.61,0.297035997896,0.33
5973,0.61,0.281937011573,0.34
5974,0.61,0.265487858184,0.35
5975,0.61,0.25031249959,0.36
5976,0.61,0.238173395383,0.37
5977,0.61,0.229785225763,0.38
5978,0.61,0.225179448492,0.39
5979,0.61,0.224227677424,0.4
5980,0.61,0.22742345304,0.41
5981,0.61,0.236439121295,0.42
5982,0.61,0.253405619791,0.43
5983,0.61,0.278942310111,0.44
5984,0.61,0.310876963873,0.45
5985,0.61,0.345032760258,0.46
5986,0.61,0.377983541058,0.47
5987,0.61,0.410616579857,0.48
5988,0.61,0.448985941243,0.49
5989,0.61,0.500775513878,0.5
5990,0.61,0.571532771289,0.51
5991,0.61,0.664743771943,0.52
5992,0.61,0.784409625472,0.53
5993,0.61,0.936291245467,0.54
5994,0.61,1.12537867992,0.55
5995,0.61,1.35319175083,0.56
5996,0.61,1.61818947638,0.57
5997,0.61,1.91870731828,0.58
5998,0.61,2.25592333244,0.59
5999,0.61,2.63469988016,0.6
6000,0.61,3.06241916311,0.61
6001,0.61,3.54715729073,0.62
6002,0.61,4.09613651204,0.63
6003,0.61,4.71406300978,0.64
6004,0.61,5.4006412027,0.65
6005,0.61,6.14862509539,0.66
6006,0.61,6.94407387971,0.67
6007,0.61,7.77031210304,0.68
6008,0.61,8.61691785115,0.69
6009,0.61,9.48698642522,0.7
6010,0.61,10.3901287854,0.71
6011,0.61,11.3342899998,0.72
6012,0.61,12.323060752,0.73
6013,0.61,13.3563843135,0.74
6014,0.61,14.4323138914,0.75
6015,0.61,15.5482928217,0.76
6016,0.61,16.7016690854,0.77
6017,0.61,17.8899290897,0.78
6018,0.61,19.1084943407,0.79
6019,0.61,20.3436062528,0.8
6020,0.61,21.5665619533,0.81
6021,0.61,22.7339478425,0.82
6022,0.61,23.7936796847,0.83
6023,0.61,24.6948469388,0.84
6024,0.61,25.3981806323,0.85
6025,0.61,25.8835534822,0.86
6026,0.61,26.1521549884,0.87
6027,0.61,26.2233974315,0.88
6028,0.61,26.1283984277,0.89
6029,0.61,25.9023352976,0.9
6030,0.61,25.577645632,0.91
6031,0.61,25.1793747677,0.92
6032,0.61,24.7230787864,0.93
6033,0.61,24.2149008679,0.94
6034,0.61,23.6531508316,0.95
6035,0.61,23.0308715652,0.96
6036,0.61,22.3389957865,0.97
6037,0.61,21.5695887752,0.98
6038,0.61,20.7185622397,0.99
6039,0.62,32.1890296616,0.01
6040,0.62,29.3505581819,0.02
6041,0.62,26.4323329566,0.03
6042,0.62,23.5657395076,0.04
6043,0.62,20.8752869025,0.05
6044,0.62,18.4614225322,0.06
6045,0.62,16.385679288,0.07
6046,0.62,14.6611910165,0.08
6047,0.62,13.2522143767,0.09
6048,0.62,12.0857190689,0.1
6049,0.62,11.0745827361,0.11
6050,0.62,10.1453649963,0.12
6051,0.62,9.25710288066,0.13
6052,0.62,8.39753026139,0.14
6053,0.62,7.55697006881,0.15
6054,0.62,6.70870773533,0.16
6055,0.62,5.82836692784,0.17
6056,0.62,4.91886100687,0.18
6057,0.62,4.01090838403,0.19
6058,0.62,3.14975603275,0.2
6059,0.62,2.37958887879,0.21
6060,0.62,1.73102611284,0.22
6061,0.62,1.21846168045,0.23
6062,0.62,0.841632733793,0.24
6063,0.62,0.588135387219,0.25
6064,0.62,0.436474223489,0.26
6065,0.62,0.360225975419,0.27
6066,0.62,0.332445724001,0.28
6067,0.62,0.329629652055,0.29
6068,0.62,0.334442634574,0.3
6069,0.62,0.336155204395,0.31
6070,0.62,0.329586142433,0.32
6071,0.62,0.313870508919,0.33
6072,0.62,0.291495243433,0.34
6073,0.62,0.266632957084,0.35
6074,0.62,0.243380747422,0.36
6075,0.62,0.224762996217,0.37
6076,0.62,0.212579061807,0.38
6077,0.62,0.207491599155,0.39
6078,0.62,0.209341985672,0.4
6079,0.62,0.217957041187,0.41
6080,0.62,0.234046269782,0.42
6081,0.62,0.259054856323,0.43
6082,0.62,0.293169374378,0.44
6083,0.62,0.333593319628,0.45
6084,0.62,0.375095228943,0.46
6085,0.62,0.4129892944,0.47
6086,0.62,0.447838691213,0.48
6087,0.62,0.487456753449,0.49
6088,0.62,0.542194094991,0.5
6089,0.62,0.619991632751,0.51
6090,0.62,0.72628171642,0.52
6091,0.62,0.866006332332,0.53
6092,0.62,1.04399832193,0.54
6093,0.62,1.26267291845,0.55
6094,0.62,1.51988439544,0.56
6095,0.62,1.81016272234,0.57
6096,0.62,2.12860439721,0.58
6097,0.62,2.47465569138,0.59
6098,0.62,2.85333264826,0.6
6099,0.62,3.27431830445,0.61
6100,0.62,3.7499724652,0.62
6101,0.62,4.29281854406,0.63
6102,0.62,4.91259008383,0.64
6103,0.62,5.61279683874,0.65
6104,0.62,6.3879436362,0.66
6105,0.62,7.22303273687,0.67
6106,0.62,8.09714371665,0.68
6107,0.62,8.99195921027,0.69
6108,0.62,9.8986281792,0.7
6109,0.62,10.8143687364,0.71
6110,0.62,11.7373177394,0.72
6111,0.62,12.6658640113,0.73
6112,0.62,13.6007128751,0.74
6113,0.62,14.546975545,0.75
6114,0.62,15.5147035097,0.76
6115,0.62,16.5176444171,0.77
6116,0.62,17.5704046543,0.78
6117,0.62,18.6830635411,0.79
6118,0.62,19.8532659503,0.8
6119,0.62,21.0599510053,0.81
6120,0.62,22.2626433638,0.82
6121,0.62,23.4070235026,0.83
6122,0.62,24.4352624773,0.84
6123,0.62,25.2978597427,0.85
6124,0.62,25.9625060378,0.86
6125,0.62,26.4169342266,0.87
6126,0.62,26.6664319202,0.88
6127,0.62,26.7285589914,0.89
6128,0.62,26.6271395557,0.9
6129,0.62,26.3868569214,0.91
6130,0.62,26.0292700791,0.92
6131,0.62,25.570573482,0.93
6132,0.62,25.0209847477,0.94
6133,0.62,24.3854314193,0.95
6134,0.62,23.6651936297,0.96
6135,0.62,22.8601435174,0.97
6136,0.62,21.9710881519,0.98
6137,0.62,21.0015695038,0.99
6138,0.63,31.631898462,0.01
6139,0.63,28.7744057651,0.02
6140,0.63,25.8326215521,0.03
6141,0.63,22.9421246881,0.04
6142,0.63,20.2353283047,0.05
6143,0.63,17.8237075689,0.06
6144,0.63,15.7807922691,0.07
6145,0.63,14.1286445618,0.08
6146,0.63,12.8321150229,0.09
6147,0.63,11.806419139,0.1
6148,0.63,10.9405523818,0.11
6149,0.63,10.1308931387,0.12
6150,0.63,9.31047787791,0.13
6151,0.63,8.45525868163,0.14
6152,0.63,7.5623139846,0.15
6153,0.63,6.62748068419,0.16
6154,0.63,5.65136346804,0.17
6155,0.63,4.65441813391,0.18
6156,0.63,3.67835734949,0.19
6157,0.63,2.77533018759,0.2
6158,0.63,1.99266668528,0.21
6159,0.63,1.36067663457,0.22
6160,0.63,0.889329717198,0.23
6161,0.63,0.570295448946,0.24
6162,0.63,0.381705842386,0.25
6163,0.63,0.293552755101,0.26
6164,0.63,0.272970342757,0.27
6165,0.63,0.289167460633,0.28
6166,0.63,0.317426529635,0.29
6167,0.63,0.341278031514,0.3
6168,0.63,0.352143615105,0.31
6169,0.63,0.347503386252,0.32
6170,0.63,0.329078548831,0.33
6171,0.63,0.301435932923,0.34
6172,0.63,0.270280994858,0.35
6173,0.63,0.240810786773,0.36
6174,0.63,0.216961963563,0.37
6175,0.63,0.201289880779,0.38
6176,0.63,0.194902494664,0.39
6177,0.63,0.19764475221,0.4
6178,0.63,0.208860805144,0.41
6179,0.63,0.228552490646,0.42
6180,0.63,0.257683274968,0.43
6181,0.63,0.296166475539,0.44
6182,0.63,0.34090234153,0.45
6183,0.63,0.386207235584,0.46
6184,0.63,0.426892708681,0.47
6185,0.63,0.463454427127,0.48
6186,0.63,0.504937988394,0.49
6187,0.63,0.563409396651,0.5
6188,0.63,0.648539009735,0.51
6189,0.63,0.767375080417,0.52
6190,0.63,0.925710374925,0.53
6191,0.63,1.1276847204,0.54
6192,0.63,1.37336519132,0.55
6193,0.63,1.65691404351,0.56
6194,0.63,1.96860936777,0.57
6195,0.63,2.29957349564,0.58
6196,0.63,2.64655748603,0.59
6197,0.63,3.01390489557,0.6
6198,0.63,3.41320886661,0.61
6199,0.63,3.86113674986,0.62
6200,0.63,4.37590039546,0.63
6201,0.63,4.97309681248,0.64
6202,0.63,5.66143516984,0.65
6203,0.63,6.43916266457,0.66
6204,0.63,7.29259375969,0.67
6205,0.63,8.19855425436,0.68
6206,0.63,9.13095435838,0.69
6207,0.63,10.0668086087,0.7
6208,0.63,10.987160023,0.71
6209,0.63,11.8766709361,0.72
6210,0.63,12.726093703,0.73
6211,0.63,13.5363047179,0.74
6212,0.63,14.3208580987,0.75
6213,0.63,15.1054031066,0.76
6214,0.63,15.9238281695,0.77
6215,0.63,16.8115793247,0.78
6216,0.63,17.7966481185,0.79
6217,0.63,18.8898195384,0.8
6218,0.63,20.0775729979,0.81
6219,0.63,21.3207683511,0.82
6220,0.63,22.560166366,0.83
6221,0.63,23.727841958,0.84
6222,0.63,24.7614408619,0.85
6223,0.63,25.6153196344,0.86
6224,0.63,26.2638837868,0.87
6225,0.63,26.6991988121,0.88
6226,0.63,26.926618377,0.89
