"","Method","Sequence","MSE"
"317","Tree-ALM",37,1.64527044798459
"318","Tree-ALM",38,1.64009941215723
"319","Tree-ALM",39,1.57022064550094
"320","Tree-ALM",40,1.55675181333713
"321","Tree-ALC",1,40.9112494416036
"322","Tree-ALC",2,20.8961885465672
"323","Tree-ALC",3,14.0279859814243
"324","Tree-ALC",4,10.1842051367243
"325","Tree-ALC",5,7.9507887266292
"326","Tree-ALC",6,6.68338080653287
"327","Tree-ALC",7,6.2066589502962
"328","Tree-ALC",8,5.6128873357547
"329","Tree-ALC",9,5.33681442795457
"330","Tree-ALC",10,4.99977505590257
"331","Tree-ALC",11,4.74949198894913
"332","Tree-ALC",12,4.58813758980628
"333","Tree-ALC",13,4.45408780765684
"334","Tree-ALC",14,4.3566677805157
"335","Tree-ALC",15,4.24166185230288
"336","Tree-ALC",16,4.17874927846613
"337","Tree-ALC",17,4.06067428106404
"338","Tree-ALC",18,4.01230865704826
"339","Tree-ALC",19,3.95705535427422
"340","Tree-ALC",20,3.9425451441604
"341","Tree-ALC",21,3.48577692893975
"342","Tree-ALC",22,3.18980564460243
"343","Tree-ALC",23,2.88397520971714
"344","Tree-ALC",24,2.72453394684516
"345","Tree-ALC",25,2.53146470765174
"346","Tree-ALC",26,2.43036404035169
"347","Tree-ALC",27,2.30125019090779
"348","Tree-ALC",28,2.22601766956172
"349","Tree-ALC",29,2.1591631682815
"350","Tree-ALC",30,2.05580574334232
"351","Tree-ALC",31,1.9944188468535
"352","Tree-ALC",32,1.94722821549582
"353","Tree-ALC",33,1.84283130821893
"354","Tree-ALC",34,1.79505731571389
"355","Tree-ALC",35,1.78862635748251
"356","Tree-ALC",36,1.77827890158806
"357","Tree-ALC",37,1.79670157580564
"358","Tree-ALC",38,1.73046606846272
"359","Tree-ALC",39,1.65120445309422
"360","Tree-ALC",40,1.61695612095822
"361","GP-ALM",1,40.8689319125933
"362","GP-ALM",2,33.5271716863455
"363","GP-ALM",3,27.2491073768232
"364","GP-ALM",4,21.0893930839618
"365","GP-ALM",5,15.5448616751017
"366","GP-ALM",6,11.8740293242574
"367","GP-ALM",7,9.35315753451717
"368","GP-ALM",8,7.52643481835596
"369","GP-ALM",9,6.34742294469761
"370","GP-ALM",10,5.40839736067591
"371","GP-ALM",11,4.67844791578774
"372","GP-ALM",12,4.04970209008367
"373","GP-ALM",13,3.57206756404171
"374","GP-ALM",14,3.1917568973512
"375","GP-ALM",15,2.91158797498404
"376","GP-ALM",16,2.65700577339108
"377","GP-ALM",17,2.39760121382266
"378","GP-ALM",18,2.16111964284975
"379","GP-ALM",19,1.98966128478399
"380","GP-ALM",20,1.83371867789761
"381","GP-ALM",21,1.69746204021945
"382","GP-ALM",22,1.58760668582481
"383","GP-ALM",23,1.44540864546107
"384","GP-ALM",24,1.35474515849125
"385","GP-ALM",25,1.24756555278407
"386","GP-ALM",26,1.17726961371208
"387","GP-ALM",27,1.10447897832523
"388","GP-ALM",28,1.02749466421708
"389","GP-ALM",29,0.979356615115104
"390","GP-ALM",30,0.921428887458332
"391","GP-ALM",31,0.884666883489874
"392","GP-ALM",32,0.849190109722323
"393","GP-ALM",33,0.811189513606355
"394","GP-ALM",34,0.769707634640854
"395","GP-ALM",35,0.744069103419635
"396","GP-ALM",36,0.701797106986938
"397","GP-ALM",37,0.676926502772832
"398","GP-ALM",38,0.64547541849426
"399","GP-ALM",39,0.621145646005316
"400","GP-ALM",40,0.589605041819402
"401","GP-ALC",1,99.3373212548194
"402","GP-ALC",2,291.192946896695
"403","GP-ALC",3,16.4568271246669
"404","GP-ALC",4,13.2993253906004
"405","GP-ALC",5,9.36791982243338
"406","GP-ALC",6,8.62415734165774
