"","Method","Sequence","MSE"
"404","GP-Thompson",4,1.79376041775657
"405","GP-Thompson",5,1.73845846878253
"406","GP-Thompson",6,1.6625138509592
"407","GP-Thompson",7,1.69975107980562
"408","GP-Thompson",8,1.67062249784878
"409","GP-Thompson",9,1.60315658480021
"410","GP-Thompson",10,1.58471499938482
"411","GP-Thompson",11,1.58898509139443
"412","GP-Thompson",12,1.58746391728974
"413","GP-Thompson",13,1.58757112433902
"414","GP-Thompson",14,1.56982625413802
"415","GP-Thompson",15,1.57906139787335
"416","GP-Thompson",16,1.57102081179543
"417","GP-Thompson",17,1.58026907953325
"418","GP-Thompson",18,1.57507944398466
"419","GP-Thompson",19,1.57771850940876
"420","GP-Thompson",20,1.55961417496398
"421","GP-Thompson",21,1.56652721452237
"422","GP-Thompson",22,1.55347411735727
"423","GP-Thompson",23,1.55681106591598
"424","GP-Thompson",24,1.5668529544855
"425","GP-Thompson",25,1.56835834289356
"426","GP-Thompson",26,1.55093379869811
"427","GP-Thompson",27,1.57403634777346
"428","GP-Thompson",28,1.50313001931209
"429","GP-Thompson",29,1.54500793610554
"430","GP-Thompson",30,1.54525669336631
"431","GP-Thompson",31,1.49775438635809
"432","GP-Thompson",32,1.50275428678508
"433","GP-Thompson",33,1.50501031457603
"434","GP-Thompson",34,1.51066933541672
"435","GP-Thompson",35,1.4994040263278
"436","GP-Thompson",36,1.49250148855538
"437","GP-Thompson",37,1.47704461363226
"438","GP-Thompson",38,1.5056031691615
"439","GP-Thompson",39,1.49061828412642
"440","GP-Thompson",40,1.49092089011813
